"screen_name","followers_count","friends_count","created_at","lang","status_count"
"Gustavo_2_0_1_0",0,132,"Wed Oct 20 19:32:54 +0000 2010","en",29
"martyna00234",3,781,"Mon Aug 22 09:33:57 +0000 2011","pl",30
"64Turbulanss",3,1077,"Tue Mar 26 21:18:42 +0000 2013","tr",32
"primetime_kiddd",4,274,"Fri Dec 07 02:39:17 +0000 2012","en",9
"tanyajones00",3,562,"Thu Apr 14 07:49:57 +0000 2011","en",33
"BLR2099",0,253,"Mon Nov 25 07:12:31 +0000 2013","en",21
"8sa_ki8",9,1711,"Sat Apr 14 15:42:42 +0000 2012","ja",17
"ItsLILlexy1999",35,416,"Sat Jun 16 07:05:40 +0000 2012","en",14
"CorumLuCENK",2,134,"Tue Jul 09 09:21:57 +0000 2013","tr",12
"Canefisp",3,494,"Wed Apr 20 22:28:05 +0000 2011","en",66
"RamseyDanyel",2,1152,"Sat Nov 09 23:01:49 +0000 2013","en",55
"lark_alex",0,158,"Sun Aug 26 16:57:11 +0000 2012","en",44
"Isabelacastro9",1,323,"Sat Nov 26 13:54:54 +0000 2011","pt",18
"eclectikmusik",0,222,"Thu Aug 30 10:26:00 +0000 2012","en",7
"Shivani_Bella",212,400,"Fri Jul 13 07:41:50 +0000 2012","en",820
"iamkeshiee",3,1128,"Tue Oct 15 17:43:56 +0000 2013","en",463
"h93fu63",0,114,"Wed May 30 10:12:42 +0000 2012","zh-tw",7
"ludocar19",0,73,"Thu Jun 21 12:29:36 +0000 2012","fr",4
"AtaluaMapuTalat",1,147,"Fri Aug 26 10:20:45 +0000 2011","en",17
"toma2217",14,1815,"Wed Mar 30 15:38:37 +0000 2016","ja",15
"Thakydct",5,121,"Sat Jan 29 03:05:57 +0000 2011","en",8
"grilinho_gato",2,111,"Mon Oct 05 19:04:02 +0000 2009","en",3
"deathjhake",1,476,"Sat Feb 02 05:53:10 +0000 2013","en",17
"Cz26Cz",1,114,"Tue Aug 05 12:09:14 +0000 2014","cs",6
"Jc2382",5,89,"Tue Jun 07 01:23:47 +0000 2011","en",4
"JamesSponder",1,136,"Tue May 15 11:39:06 +0000 2012","en",2
"patAtola",3,199,"Tue May 05 19:20:42 +0000 2009","en",15
"84MCSSKyle",13,498,"Fri Oct 28 17:21:34 +0000 2011","en",27
"rachiebabie1985",23,747,"Wed Jun 05 18:29:12 +0000 2013","en",51
"valhax",8,163,"Wed Oct 21 21:42:16 +0000 2009","en",11
"Jessimica17",21,351,"Sun Sep 13 07:35:36 +0000 2009","en",42
"fa12jo",18,355,"Mon Aug 29 21:00:25 +0000 2011","en",7
"Tiny4sho",2,83,"Sun Nov 28 23:50:42 +0000 2010","en",6
"felipeadolar",2,311,"Sat Dec 12 19:21:46 +0000 2009","en",10
"RickySavage7",2,1435,"Wed Apr 02 18:34:46 +0000 2014","en",56
"LEE_dasom",9,312,"Thu Oct 28 06:00:49 +0000 2010","en",46
"TarangoGtarango",0,89,"Thu Jan 08 01:50:58 +0000 2015","en",1
"Missy_702",5,447,"Fri May 15 00:37:35 +0000 2009","en",11
"61910AandJ",1,1334,"Mon Oct 18 01:11:30 +0000 2010","en",66
"summerlove87",2,240,"Tue May 19 04:42:51 +0000 2009","en",8
"Damightycupcake",3,1111,"Wed Nov 30 23:55:12 +0000 2011","en",46
"Igor_Perepelov",5,1386,"Thu Jan 13 20:30:01 +0000 2011","en",80
"y_mtak",2,1086,"Tue Aug 23 12:24:06 +0000 2011","en",34
"McOlmuyoMu",0,178,"Fri Sep 04 13:18:57 +0000 2015","tr",8
"wildamyj",1,43,"Thu Dec 09 12:28:05 +0000 2010","en",7
"SergeStolar",1,112,"Mon Jan 20 13:45:01 +0000 2014","fr",3
"ImColala",38,797,"Sat Feb 19 05:51:06 +0000 2011","en",71
"ICEGOODno",0,65,"Tue Jan 31 12:12:02 +0000 2012","zh-tw",3
"PaulinaGallardo",17,350,"Wed Feb 03 14:35:16 +0000 2010","en",6
"orbendriam",1,635,"Sat Jan 08 22:04:02 +0000 2011","en",14
"juelyana_rafiq",10,1450,"Sun Jan 16 10:07:28 +0000 2011","en",19
"Katta11",3,157,"Wed May 06 09:16:40 +0000 2009","en",4
"dgaspel",5,2483,"Sat Oct 17 00:57:22 +0000 2009","en",63
"manmagon",20,1917,"Fri Apr 16 04:03:45 +0000 2010","ja",19
"BraveArmyWife",2,141,"Fri Aug 02 00:30:31 +0000 2013","en",2
"lacbk77",8,145,"Mon Dec 12 02:46:53 +0000 2011","en",16
"dlynnloxx",5,1740,"Sat Jan 08 08:27:13 +0000 2011","en",38
"markanthonymfor",1,481,"Sat Jan 21 05:46:08 +0000 2012","en",17
"BestOneCl1pEdit",0,261,"Wed May 15 16:00:46 +0000 2013","en",23
"IndianaKnight",2,186,"Thu Apr 28 07:54:40 +0000 2011","en",10
"BelenGaete2",0,114,"Sun May 06 00:45:08 +0000 2012","es",18
"M0fuck3r",4,1430,"Fri Mar 13 11:51:37 +0000 2009","en",52
"DEWAYNEWRlGHT",16,201,"Fri Nov 30 15:43:08 +0000 2012","en",56
"williamjwilson",4,748,"Wed Jan 06 03:32:12 +0000 2010","en",91
"Freddy7503",1,132,"Mon Jul 02 16:32:56 +0000 2012","en",17
"30ff380751e64c1",43,2189,"Mon Apr 28 01:10:16 +0000 2014","en",25
"Esme18hotpink",4,1260,"Wed Mar 09 21:37:36 +0000 2011","en",39
"mimosamak",0,448,"Thu Dec 20 12:57:53 +0000 2012","fr",12
"sbirceadenisa",0,179,"Sun Jul 21 11:17:42 +0000 2013","en",14
"BihXD",0,176,"Wed Jan 06 19:56:14 +0000 2010","en",16
"saadmujeeb",2,503,"Mon Feb 15 20:28:00 +0000 2010","en",9
"ir_ska",1,224,"Tue May 01 14:56:39 +0000 2012","en",12
"IgorAlex2",0,163,"Thu Jun 30 22:32:31 +0000 2011","pt",15
"Roxy13111",1,165,"Thu Feb 24 23:29:39 +0000 2011","es",18
"JuliaRetnawati",0,197,"Mon Mar 04 17:40:11 +0000 2013","en",6
"meanbutterbean",2,115,"Tue Apr 07 20:04:31 +0000 2009","en",4
"AlejandroBaller",6,391,"Wed Nov 28 21:17:11 +0000 2012","en",5
"comerdna",0,77,"Fri Mar 08 14:04:16 +0000 2013","zh-tw",2
"HoPatryk",1,1064,"Sun Oct 30 14:42:08 +0000 2016","pl",56
"mypetcake",2,922,"Thu Sep 26 08:28:13 +0000 2013","en",32
"maddisonjanice",0,117,"Tue Jan 19 22:59:47 +0000 2010","en",7
"ahmedyofi",6,2378,"Thu May 02 02:31:29 +0000 2013","en",133
"monaasil",2,217,"Mon Nov 05 19:29:20 +0000 2012","en",3
"samiouquilove",0,227,"Wed Dec 04 02:38:52 +0000 2013","fr",28
"dopezonecorp",0,39,"Mon Jan 17 06:14:43 +0000 2011","en",3
"DieselYahoo",10,424,"Sun Sep 23 20:04:48 +0000 2012","en",11
"doi42",10,1778,"Tue Jan 24 06:12:04 +0000 2012","ja",33
"ainietan1",1,194,"Tue Mar 20 10:38:48 +0000 2012","en",8
"MostHat3d974",2,327,"Wed May 04 21:34:42 +0000 2011","en",27
"hashokahashoka",0,110,"Sun Mar 06 21:04:39 +0000 2011","en",4
"fayeharris50",0,227,"Sun Nov 04 15:18:36 +0000 2012","en",23
"ritsu201",11,2709,"Tue Jun 29 23:36:18 +0000 2010","en",44
"Stet11",41,323,"Thu Jan 12 19:34:10 +0000 2012","en",68
"still4everyoung",9,506,"Sun Feb 12 04:54:34 +0000 2012","en",13
"somkey11779",0,73,"Fri Mar 30 15:45:31 +0000 2012","en",1
"PoonScrape13",14,92,"Tue Apr 07 06:25:27 +0000 2009","en",11
"morgprincess",8,2042,"Wed Oct 15 13:38:46 +0000 2014","en",57
"BEST_63",7,209,"Sat Nov 20 20:58:54 +0000 2010","en",10
"qwertiup",0,226,"Sat Dec 04 23:07:34 +0000 2010","es",10
"jasoncarter90",2,89,"Mon Jun 10 21:33:44 +0000 2013","fr",8
"mockmock803",3,2599,"Thu Jan 21 00:21:17 +0000 2010","en",58
"hvacwork_59",1,95,"Tue Jan 22 18:32:17 +0000 2013","en",24
"SeanEaston",3,1152,"Thu Feb 25 06:39:18 +0000 2010","en",63
"Qalqalcho",0,133,"Fri Mar 11 21:06:47 +0000 2011","en",11
"mastermatheus20",2,227,"Sat Jun 05 16:35:49 +0000 2010","en",38
"_0132193078533",3,1424,"Mon Mar 19 15:50:09 +0000 2012","ru",60
"LarryBalfour",0,198,"Mon Sep 19 01:48:13 +0000 2011","en",10
"JesusAvila19",1,108,"Wed Sep 07 01:28:44 +0000 2011","es",7
"gillybum1967",10,1908,"Thu Oct 14 21:51:43 +0000 2010","en",21
"ze_kky",4,1901,"Mon Jun 22 06:02:59 +0000 2009","ja",19
"873hser",0,218,"Sun Nov 14 19:44:56 +0000 2010","en",4
"mariopurnom",0,112,"Wed Dec 07 09:41:37 +0000 2011","fr",4
"neuffer_joanne",1,84,"Mon Feb 02 18:53:24 +0000 2015","en",6
"sophieazevedo",0,250,"Thu Aug 12 20:46:42 +0000 2010","en",7
"sandeepkumar77",0,75,"Fri Dec 03 08:14:51 +0000 2010","en",2
"Phourtunate04",1,949,"Tue Apr 17 12:10:47 +0000 2012","en",5
"fernan5659",2,1421,"Fri Jan 04 19:06:06 +0000 2013","es",38
"kain42292",7,927,"Mon Apr 06 12:11:24 +0000 2015","en",61
"shellski27",1,93,"Mon Feb 10 17:59:02 +0000 2014","en",3
"russell91cook",0,96,"Sun Nov 20 13:20:14 +0000 2011","en",19
"Irdrigas",4,1304,"Sat Mar 15 10:05:52 +0000 2014","pl",62
"zukaoye89",2,241,"Fri Jun 18 04:51:23 +0000 2010","ja",22
"5150gutta",0,80,"Sun Feb 06 06:50:48 +0000 2011","en",6
"huaimin0",1,1094,"Thu Apr 23 22:32:36 +0000 2015","en",63
"KekegStar",10,1178,"Fri Oct 02 23:03:03 +0000 2009","en",51
"abdullahsaeed88",1,183,"Mon Aug 06 01:12:55 +0000 2012","en",16
"danieldaninanan",0,42,"Thu Jun 09 23:54:31 +0000 2011","en",2
"Fon02354",3,142,"Mon Mar 05 01:34:57 +0000 2012","en",5
"BgSalokin",1,216,"Wed May 18 20:51:13 +0000 2011","es",6
"Donizetttee",0,193,"Sun May 16 14:36:21 +0000 2010","en",7
"aprilawless",3,352,"Mon Jun 16 13:01:46 +0000 2008","en",11
"Hannah18118834",16,170,"Wed Apr 30 09:18:50 +0000 2014","en",9
"maree6684",3,685,"Fri Mar 11 14:44:58 +0000 2011","en",11
"Maria_ClaraDals",9,232,"Fri Aug 07 12:43:29 +0000 2009","en",3
"dean_benoit",0,244,"Sun Aug 11 22:49:48 +0000 2013","en",13
"lilprincess838",0,179,"Tue Apr 27 19:57:42 +0000 2010","en",4
"Jake_100k",8,3233,"Wed Apr 27 14:42:21 +0000 2011","en",59
"prezident67",1,132,"Thu Aug 19 09:29:40 +0000 2010","en",14
"anta365",0,571,"Wed May 25 16:46:20 +0000 2011","en",19
"ztkraemer",5,1193,"Sat May 08 15:26:27 +0000 2010","en",57
"MagorzataNiemie",5,1940,"Sat Feb 18 15:30:40 +0000 2012","pl",88
"jodeestenson",0,407,"Thu Nov 26 00:29:43 +0000 2009","en",17
"Dksol1",4,1516,"Mon May 12 03:41:27 +0000 2014","en",35
"tiagogoncalve10",0,207,"Sun Jan 08 20:37:34 +0000 2012","pt",10
"menegueldelara",2,1224,"Thu Oct 08 01:30:59 +0000 2009","en",98
"valesnaylor",23,508,"Fri Sep 16 07:22:00 +0000 2011","en",6470
"ELFAMB",2,135,"Mon Mar 01 13:36:45 +0000 2010","es",7
"GraziGianinni",7,1242,"Sun Feb 17 02:32:37 +0000 2013","pt",26
"GwendolynnRA",1,221,"Wed Apr 14 14:16:56 +0000 2010","en",30
"worer6",7,1633,"Tue Nov 08 03:56:45 +0000 2011","en",84
"so_phillips",0,169,"Tue May 28 02:49:13 +0000 2013","en",8
"78Kinq",6,1662,"Mon Jul 29 09:43:29 +0000 2013","tr",18
"eminuhh",39,364,"Sat Oct 22 06:42:25 +0000 2011","en",72
"federicosanna7",3,1717,"Tue Oct 22 14:16:33 +0000 2013","it",224
"JesicaTripolon1",1,165,"Sat Apr 12 01:45:47 +0000 2014","es",5
"015ofo",7,1557,"Tue Nov 29 21:16:37 +0000 2011","en",47
"cHeIkH14",0,132,"Tue Sep 01 21:00:33 +0000 2009","en",7
"Tissue_Miu",1,102,"Tue Dec 06 12:37:47 +0000 2011","en",8
"Sexiiliicious",6,935,"Sun Sep 06 05:34:37 +0000 2009","en",16
"dewayne_d",1,993,"Wed Jan 11 12:00:57 +0000 2012","en",21
"Joanna884",0,80,"Mon May 02 16:50:44 +0000 2011","en",5
"candon2",0,47,"Tue Dec 28 15:34:28 +0000 2010","en",2
"anoobisnoob",1,228,"Wed Sep 01 02:18:28 +0000 2010","en",21
"HamestuSamuel",1,469,"Wed Apr 09 10:02:40 +0000 2014","zh-cn",23
"palomaurzua",2,441,"Sun Oct 28 19:39:02 +0000 2012","es",16
"jimenezhuachin",0,185,"Fri Feb 04 02:49:18 +0000 2011","es",20
"tim22philly",3,987,"Fri Feb 19 16:40:30 +0000 2010","en",58
"maxsuel_sssss",6,144,"Sun Aug 22 18:05:36 +0000 2010","en",12
"kmsaunders25",0,46,"Wed Jul 30 10:50:13 +0000 2014","en",6
"Guttrhed",5,228,"Wed Jun 24 17:37:43 +0000 2009","en",8
"laiptrprn",9,331,"Fri Aug 26 13:10:38 +0000 2011","en",15
"mollemm2",0,234,"Sat Jun 01 19:32:14 +0000 2013","en",5
"Chichabar",0,312,"Wed Jan 19 10:05:11 +0000 2011","en",22
"born2killusmc",0,199,"Tue Dec 03 00:12:51 +0000 2013","en",5
"demetrisg9",3,107,"Tue Sep 18 17:31:25 +0000 2012","en",2
"swinger77384",28,1171,"Tue Aug 10 09:48:01 +0000 2010","en",71
"jessicasll",9,384,"Wed Nov 18 15:41:52 +0000 2009","en",10
"eykakecik92",7,1452,"Wed Feb 23 11:22:14 +0000 2011","en",66
"ninjga",0,197,"Fri Jun 22 18:42:40 +0000 2012","en",8
"Swansenlol",0,71,"Sat Nov 28 11:20:17 +0000 2015","de",1
"Veluwe_FM",62,471,"Fri Dec 17 22:03:14 +0000 2010","en",46
"simpsond791",1,423,"Wed Feb 29 19:44:41 +0000 2012","en",1
"Mariana310397",2,1218,"Sun Aug 21 15:57:51 +0000 2011","es",50
"94876",0,106,"Tue Apr 30 08:05:20 +0000 2013","en",2
"tydixon85",4,181,"Fri Apr 24 22:27:51 +0000 2009","en",9
"jfiser934",2,838,"Thu Mar 17 13:37:22 +0000 2011","en",49
"marlonlokoo",2,78,"Mon Mar 26 14:58:44 +0000 2012","pt",7
"Jblair628",0,255,"Tue Dec 15 17:30:55 +0000 2009","en",6
"keltonfleming",4,317,"Sun Nov 27 23:30:28 +0000 2011","en",13
"dheedick",3,1142,"Thu Dec 01 23:09:54 +0000 2011","en",58
"silviabruno12",1,163,"Tue Jan 01 04:52:22 +0000 2013","es",8
"g0darm",3,411,"Thu Sep 15 04:36:13 +0000 2011","en",81
"KayleeLosawyer",12,123,"Wed Jul 27 23:30:33 +0000 2011","en",40
"Shilpa259",2,1184,"Sat Nov 26 09:18:42 +0000 2011","en",36
"NopartP",2,134,"Fri May 03 18:15:01 +0000 2013","th",3
"JessicaSuellen6",7,327,"Sun Jul 03 15:42:05 +0000 2011","pt",15
"DaykinSam",11,399,"Sun Apr 06 18:35:43 +0000 2014","en-GB",22
"garryhollywood",5,1944,"Fri May 13 08:46:29 +0000 2011","en",33
"Gabi_guiudde",5,311,"Sun Feb 06 19:42:07 +0000 2011","en",23
"lopezjuanin1",8,1562,"Tue Oct 11 02:25:34 +0000 2011","en",136
"donniearbeau",1,92,"Tue Nov 13 09:35:25 +0000 2012","en",3
"monkeyjib",3,116,"Tue May 25 14:13:04 +0000 2010","en",8
"lisi112",0,99,"Sun Aug 28 18:09:05 +0000 2011","de",2
"DuduQuesiom",1,120,"Wed Jun 08 00:29:39 +0000 2011","pt",4
"amyrosejnsdttir",0,551,"Sat Dec 21 14:31:38 +0000 2013","en",24
"hungerboundjess",48,1842,"Fri Mar 04 05:45:25 +0000 2011","en",34
"DboukMarc",0,141,"Mon Sep 02 20:27:23 +0000 2013","en",11
"DMdsanto",0,215,"Tue Jun 07 08:02:38 +0000 2016","en",14
"chunksfg",6,196,"Sun Apr 26 21:03:54 +0000 2015","en",13
"kamalgoyal75",7,128,"Thu Feb 03 20:28:32 +0000 2011","en",3
"TiahRaposa",58,385,"Tue Dec 29 18:21:28 +0000 2015","pt",688
"Cheetos484",2,275,"Mon Dec 09 13:28:39 +0000 2013","zh-tw",13
"RutBergollo",4,183,"Fri Oct 07 17:43:10 +0000 2011","en",6
"SoPhyneOfficial",3,451,"Thu Jul 02 18:24:54 +0000 2009","en",53
"adsads2",5,1619,"Sun May 08 03:50:39 +0000 2011","en",97
"d1rty_r00ts",0,248,"Tue Apr 26 09:57:00 +0000 2011","en",12
"Adeliapuspa",300,470,"Thu Aug 13 13:05:40 +0000 2009","en",15328
"bubbles6912",3,39,"Mon Jan 03 21:58:13 +0000 2011","en",4
"YesKJoe",0,82,"Sat Jul 16 00:12:09 +0000 2011","en",8
"SanguineKnight",1,143,"Sat Dec 18 01:37:16 +0000 2010","en",3
"CrespoAv",1,42,"Wed Oct 06 16:10:00 +0000 2010","en",3
"Lil_Chulaa",1,168,"Wed May 18 01:09:12 +0000 2011","en",8
"Kaka35846",0,288,"Fri Jan 21 01:15:41 +0000 2011","en",30
"francosaudecity",1,195,"Wed Oct 14 18:17:36 +0000 2009","en",14
"wanessanatal",4,181,"Tue Dec 28 17:33:18 +0000 2010","en",19
"dariean_pierce",3,1508,"Mon Jul 07 22:39:27 +0000 2014","en",11
"fliyew",3,689,"Tue Feb 12 03:08:23 +0000 2013","en",9
"NowLaterRaider",5,1516,"Sat May 19 01:16:09 +0000 2012","en",37
"sarsacroft",107,668,"Fri Jul 15 19:37:11 +0000 2011","en",1050
"KatieLoveSwift",3,1516,"Mon Jul 23 04:59:27 +0000 2012","en",113
"RakeshDaila",1,481,"Wed May 30 16:48:05 +0000 2012","en",19
"wavesomerhalder",2,373,"Thu Mar 17 16:10:24 +0000 2011","en",13
"mafiaboy112",0,106,"Wed Sep 14 20:59:06 +0000 2011","nl",52
"olihoody",0,142,"Fri Oct 10 17:39:19 +0000 2008","en",11
"bobbiejean14",1,641,"Sat Mar 16 18:28:53 +0000 2013","en",23
"issoufoualira",3,1436,"Tue Aug 20 07:36:41 +0000 2013","fr",54
"doni_dian27",11,864,"Sun Mar 06 12:28:42 +0000 2011","en",38
"YASMINCRISPIM",4,264,"Sat Sep 05 02:10:28 +0000 2009","en",8
"ipadportfolio",0,87,"Fri May 28 12:59:44 +0000 2010","en",9
"kristi_horne",2,107,"Thu Jul 14 17:22:48 +0000 2011","en",11
"witaprawita",33,487,"Fri Aug 06 03:30:06 +0000 2010","en",166
"kenandny",5,1383,"Sun Apr 03 05:22:41 +0000 2011","en",50
"livinitbayy",0,136,"Fri Feb 25 02:46:08 +0000 2011","en",7
"LjubyMicic",1,122,"Thu Nov 24 17:34:21 +0000 2011","en",7
"gvillerocker",1,67,"Wed Nov 04 07:29:28 +0000 2009","en",3
"donnerly2",3,639,"Sun Jan 23 21:05:41 +0000 2011","en",50
"meifu1813",5,417,"Tue Jun 21 06:40:48 +0000 2011","en",6
"JoacoCorbo",0,330,"Fri Jul 08 17:40:03 +0000 2011","es",10
"mcleod_autumn",0,349,"Thu Jun 07 13:57:24 +0000 2012","en",23
"Tahlula92",8,774,"Mon Apr 27 09:57:18 +0000 2009","en",47
"Tbone1907",3,235,"Sat Oct 10 14:13:17 +0000 2009","en",20
"vietconggohome",0,285,"Tue Aug 09 13:58:30 +0000 2011","en",12
"ShenoySudhanva",0,63,"Fri Oct 23 02:29:43 +0000 2015","en",3
"lololzi",0,64,"Thu Jan 27 14:35:15 +0000 2011","en",6
"Quuakelife",0,307,"Thu Nov 28 22:21:46 +0000 2013","pt",27
"sara_bara_dat96",1,194,"Wed Dec 21 00:19:16 +0000 2011","en",2
"nicoleta_soare",0,132,"Wed Jan 16 12:56:46 +0000 2013","it",9
"satest206",3,183,"Thu Feb 05 09:42:54 +0000 2015","en",17
"moomkey",0,73,"Sun Jul 18 17:25:50 +0000 2010","de",6
"beachbabie93",11,338,"Sun Aug 16 03:05:09 +0000 2009","en",16
"biggs7383",39,391,"Mon Jan 17 12:57:42 +0000 2011","en",220
"Kimi_to_nemis",1,100,"Tue Nov 22 04:36:35 +0000 2011","en",45
"MatandaOscar",10,2172,"Wed May 08 19:45:53 +0000 2013","en",49
"jonaticaaaa",2,167,"Sat Nov 28 03:11:00 +0000 2009","en",14
"ryun_0724",1,411,"Sun Jun 06 05:44:20 +0000 2010","en",15
"TraceyClaireH",4,1205,"Fri Jul 16 22:08:17 +0000 2010","en",55
"alya1_tasha",0,76,"Fri Jan 13 01:58:05 +0000 2012","msa",7
"POPPYMARS",0,296,"Mon Apr 18 19:44:15 +0000 2011","en",30
"ercueles",13,1557,"Mon Nov 28 14:31:20 +0000 2011","es",56
"CashOrTrash",0,512,"Fri May 06 04:38:13 +0000 2011","en",7
"HipLips",0,187,"Sat Aug 15 04:09:54 +0000 2009","en",25
"SusanMorris11",7,1281,"Wed Sep 28 21:57:17 +0000 2011","en",152
"_OptioN_96_",2,94,"Wed Sep 08 04:07:53 +0000 2010","en",26
"sfsfsfsfs7",0,104,"Fri Dec 21 16:06:13 +0000 2012","tr",10
"abhatodi1234",1,314,"Mon Dec 26 04:21:55 +0000 2011","en",5
"AwanTyping",7,3414,"Fri Sep 20 16:16:11 +0000 2013","en",51
"lodara",1,641,"Sun Dec 21 00:04:37 +0000 2008","en",15
"Johnny68689",0,140,"Tue Apr 07 12:04:33 +0000 2015","en",11
"mightymelissa1",5,242,"Wed May 28 18:07:30 +0000 2008","en",16
"jeejawsdrummer",2,334,"Wed Jul 18 01:38:32 +0000 2012","en",13
"tanjosh04",0,116,"Wed Sep 19 12:08:17 +0000 2012","en",14
"MilonMahmud2",2,1310,"Sat Jul 30 06:30:47 +0000 2011","en",42
"jvsm17",0,307,"Mon Feb 07 19:01:16 +0000 2011","en",7
"TinaNina21",16,296,"Wed Sep 30 19:31:53 +0000 2015","en",53
"dannypribadhi99",0,82,"Wed Jul 25 21:12:05 +0000 2012","en",37
"e7711297851",2,148,"Wed Mar 11 17:32:37 +0000 2015","es",6
"Aliya_Schulz",337,966,"Wed Mar 16 13:57:30 +0000 2011","en",34
"EVerschelden",0,94,"Wed Mar 19 14:39:45 +0000 2014","nl",10
"rramires64",2,1053,"Thu Jun 28 13:30:25 +0000 2012","en",43
"skullface35",1,206,"Thu Sep 09 00:47:02 +0000 2010","en",8
"drseuss1318",3,172,"Thu Sep 24 01:29:42 +0000 2009","en",12
"RamazanFf",0,51,"Fri Nov 18 21:23:58 +0000 2011","tr",4
"Sanni125",1,187,"Fri Dec 02 15:52:53 +0000 2011","en",17
"rossida16",0,108,"Wed Aug 28 10:11:52 +0000 2013","en",4
"snorixx",3,87,"Sun Jun 21 00:45:30 +0000 2009","en",7
"crazynerd19",1,143,"Wed Jul 27 12:20:22 +0000 2011","en",29
"miyonnasanders",1,578,"Wed May 09 19:11:02 +0000 2012","en",15
"maleopaint",12,398,"Sun Feb 27 08:20:47 +0000 2011","it",46
"sambob78sam",1,105,"Wed Sep 07 14:57:25 +0000 2011","en",10
"SheliaSwatzell",1,459,"Wed Jan 22 18:19:24 +0000 2014","en",11
"jaaati",10,313,"Sun Jun 21 15:08:17 +0000 2009","en",12
"neiladamstr6",1,333,"Wed Feb 27 18:24:40 +0000 2013","en",27
"JaniceEdmondK",6,1250,"Thu Aug 07 16:02:32 +0000 2014","en",57
"eduzyx383",2,240,"Sun Aug 01 03:44:28 +0000 2010","es",19
"SaekoMario",5,1565,"Mon May 25 08:06:17 +0000 2015","es",27
"gracemartinez2",20,684,"Tue May 03 17:51:19 +0000 2011","en",17
"nasty_fyf",30,339,"Wed Jun 03 18:42:50 +0000 2009","en",592
"hirokoandcyucyu",17,1752,"Mon Jul 05 02:31:34 +0000 2010","ja",16
"MikeN8836",5,1230,"Tue Feb 05 05:55:50 +0000 2013","en",44
"Alexlaglace",4,1745,"Fri Jan 15 21:29:51 +0000 2010","en",78
"withpaperhearts",52,526,"Thu Dec 30 13:43:32 +0000 2010","en",58
"magenia1580",2,39,"Wed Apr 27 01:58:02 +0000 2011","es",2
"Grant_Thorn",10,169,"Mon Aug 08 00:56:18 +0000 2011","en",3
"deadlyninjagirl",1,176,"Mon Nov 17 20:31:19 +0000 2008","en",10
"miegieabregana",8,2158,"Fri Jul 20 05:55:26 +0000 2012","en",42
"itzluigityme",9,351,"Thu Jul 22 07:38:14 +0000 2010","en",16
"fredachen3",4,553,"Sun May 20 02:10:38 +0000 2012","zh-tw",17
"dpetter1",1,93,"Tue Apr 02 03:45:36 +0000 2013","en",8
"jermias09",1,239,"Mon Jan 25 12:38:03 +0000 2010","en",10
"weltallShop",1,121,"Sat May 20 00:37:48 +0000 2017","ko",2
"Xander430",1,585,"Fri Aug 09 14:12:21 +0000 2013","en",29
"jmcruz17",2,261,"Fri Jul 31 07:25:23 +0000 2009","en",8
"desinderia",1,1592,"Sun Jun 26 16:05:18 +0000 2011","de",63
"HardMetallero",0,155,"Fri May 14 20:31:44 +0000 2010","es",9
"berogamal",1,181,"Tue Aug 31 21:04:26 +0000 2010","en",8
"simasima0731",0,1829,"Mon Mar 05 01:44:14 +0000 2012","ja",49
"sebastien63370",4,1391,"Fri Jun 25 19:31:52 +0000 2010","fr",26
"lesleytowse",4,1032,"Wed Sep 28 21:35:33 +0000 2011","en",50
"AsianDelightz",5,1294,"Fri May 28 23:47:16 +0000 2010","en",39
"ClaudiaParenti0",562,2237,"Thu Sep 18 16:54:05 +0000 2014","en",33
"majicaldawn",2,61,"Mon Apr 13 21:30:24 +0000 2009","en",10
"EwaAlexandru",0,1612,"Mon Dec 17 10:02:15 +0000 2012","pl",60
"Milner4Chris",25,693,"Thu Jan 31 22:50:14 +0000 2013","en",88
"patarsirait1",1,135,"Thu Mar 01 14:18:03 +0000 2012","en",8
"matthewpellecch",2,188,"Sat Jul 21 04:39:19 +0000 2012","en",18
"hanyomar2011",2,277,"Wed Feb 23 15:46:06 +0000 2011","en",29
"Mrmofomomo",19,281,"Wed Sep 09 21:38:00 +0000 2009","en",33
"tylerbowden2",1,136,"Wed Sep 05 06:08:57 +0000 2012","en",38
"anthonyjeon1",4,1599,"Fri Mar 28 01:38:08 +0000 2014","en-gb",72
"wenny_meiliani",8,381,"Sun Sep 25 03:41:44 +0000 2011","en",274
"shadeyhill",0,80,"Sat Dec 31 11:10:20 +0000 2011","en",10
"SophiaKatsi",54,346,"Fri May 30 08:49:26 +0000 2014","el",66
"sinemakda3",0,251,"Sat Jul 21 22:02:17 +0000 2012","tr",7
"FrancescaB28",2,230,"Tue Jun 11 13:21:46 +0000 2013","it",7
"Hate4July",12,2485,"Tue Oct 12 07:54:23 +0000 2010","en",47
"achampagney",0,102,"Fri Apr 22 12:59:01 +0000 2011","en",5
"MarcusSigh",17,183,"Sat Mar 07 21:07:46 +0000 2009","en",18
"Bboysabsab",0,66,"Sun Nov 04 15:47:43 +0000 2012","en",3
"TainBarreto",17,471,"Sun Apr 24 18:14:20 +0000 2011","en",151
"Cacciutti",3,1313,"Thu Mar 10 18:15:33 +0000 2011","en",51
"kaidench",7,232,"Fri Feb 25 02:59:11 +0000 2011","en",10
"LEONARDDOLLARBI",6,261,"Tue Dec 27 13:12:01 +0000 2011","en",10
"Newfie1955",0,139,"Thu Jul 02 17:36:41 +0000 2009","en",13
