screen_name,followers_count,friends_count,created_at,lang,statuses_count
AlexRath1,8,1943,2012-04-22 15:40:58+00:00,de,73
nando06288131,0,517,2014-09-21 14:09:47+00:00,id,13
Burge_Boo,0,212,2012-01-20 19:12:54+00:00,en,10
Letticia_Diias,28,346,2011-04-29 14:47:42+00:00,en,16
aandytt,0,127,2010-10-22 00:42:34+00:00,en,7
Lil_Josh_Boss,8,152,2010-09-08 20:02:01+00:00,en,27
steffan_tomos,3,203,2008-11-27 00:41:26+00:00,en,4
adwirosPL,0,99,2017-04-25 14:21:45+00:00,pl,10
CebuPacific2012,442,429,2011-09-10 10:24:51+00:00,en,8
weemc96,4,500,2010-10-09 12:54:33+00:00,en,11
edgar_eddie,2,126,2011-05-04 00:48:43+00:00,en,7
BurrisSteph,0,184,2012-07-15 04:11:44+00:00,en,8
EeveePsicopata,0,650,2014-03-14 22:52:31+00:00,pt,25
lauriehudson12,10,1909,2014-01-23 19:04:18+00:00,en,95
Sophia642,2,205,2010-11-13 04:41:00+00:00,en,17
MingLangWU,1,113,2013-06-14 13:13:43+00:00,zh-tw,38
Gilmourj2008,3,1440,2012-08-02 18:41:54+00:00,en,9
seifelayek,0,63,2011-03-13 17:22:47+00:00,en,1
MasonCarney,0,123,2012-05-28 16:31:13+00:00,en,9
JakeKisro,9,274,2015-03-07 12:00:58+00:00,en,6
Aline_Figueired,2,1541,2009-07-27 13:45:53+00:00,en,56
adalberto_alex,19,486,2011-07-21 01:45:07+00:00,pt,326
maRiPauviLLa,14,2205,2011-10-29 02:49:08+00:00,en,97
jessicacherietj,3,88,2010-03-21 13:39:24+00:00,en,3
InklingBoy7,19,352,2016-05-25 13:31:31+00:00,pl,26
AleksandraStec,0,145,2011-05-19 14:58:55+00:00,en,3
mymind58194267,1,870,2012-03-05 05:47:26+00:00,en,37
msthomas225,12,138,2009-05-11 04:05:25+00:00,en,20
ArizonaSucks,3,189,2009-03-25 20:56:56+00:00,en,9
LoriSBillings,1,84,2011-11-29 17:36:21+00:00,en,5
ferdii19,86,77,2010-03-08 20:47:15+00:00,en,1
JJuego,5,1219,2012-01-09 16:30:02+00:00,en,32
GonzaTitere,2,155,2011-05-16 20:23:57+00:00,es,6
jean1635,0,223,2011-07-07 04:05:19+00:00,en,4
domolove666,1,181,2010-12-31 03:59:51+00:00,en,11
AaronOvervold,0,322,2011-12-20 22:28:08+00:00,en,10
heibecf,4,175,2010-04-09 21:08:05+00:00,en,14
tmihelar91,0,107,2013-09-12 19:58:04+00:00,en,8
canikaltweetler,2,165,2012-10-11 16:58:42+00:00,tr,68
jadavies14,9,1328,2009-03-09 19:52:54+00:00,en,42
paochikita2010,4,126,2010-07-22 17:18:56+00:00,es,8
bibianacassani_,3,87,2012-01-05 03:48:36+00:00,pt,8
johannaalloun,2,116,2009-06-29 14:50:30+00:00,en,7
mckenzie_best,0,78,2009-08-12 13:40:16+00:00,en,6
woodyv00,4,262,2010-02-22 09:24:14+00:00,en,37
tcronce2001,1,1222,2013-10-29 08:59:19+00:00,zh-CN,58
MarilynSurrey,1,274,2015-06-07 06:54:27+00:00,en,8
JayJubilee,4,119,2010-08-31 09:18:39+00:00,en,7
NebiL_,4,130,2009-07-28 00:11:20+00:00,en,13
faye_parischaya,1,627,2012-08-13 12:17:50+00:00,th,16
trentarmine,1,335,2011-02-13 01:41:06+00:00,en,9
Tboneman1412,3,187,2009-04-28 01:29:39+00:00,en,5
aylizsf,1,109,2014-06-12 22:39:21+00:00,en,12
StanfordLeo,1,594,2015-09-30 08:03:42+00:00,zh-cn,11
NurAziraYaya,5,1449,2011-06-23 06:33:09+00:00,en,41
KailiHeidorn,0,76,2009-10-11 20:43:30+00:00,en,12
dibd5,149,1878,2010-11-08 17:34:21+00:00,en,279
onzo_dustman,0,1169,2014-06-20 06:05:06+00:00,ja,54
Boobtube2,0,120,2012-08-13 15:19:58+00:00,en,14
SamadhanSannake,6,48,2014-08-18 15:36:32+00:00,en,1
narancicpavle,3,1149,2011-01-12 16:32:51+00:00,en,27
Spid3rMau,2,1559,2012-04-17 19:31:40+00:00,es,46
FloTernes,1,62,2011-09-27 07:50:43+00:00,de,1
travis_harriet,1,66,2015-01-16 01:51:25+00:00,en,7
PEllieJade,1,386,2012-08-02 16:29:13+00:00,en,9
edy17love,2,246,2014-05-27 13:12:47+00:00,es,35
3yoon_alhoob,2,196,2010-11-14 20:52:56+00:00,en,14
AdrielSchemes,2,222,2010-05-19 14:00:41+00:00,en,20
cha11831774,0,165,2010-06-19 21:38:52+00:00,en,13
Rinske13,63,1070,2012-06-13 19:40:22+00:00,nl,131
Ladiquell55,15,381,2010-03-09 13:58:12+00:00,en,28
Lovethehardrock,6,534,2011-03-12 12:55:51+00:00,fr,18
johnmay14,0,88,2011-10-01 13:13:08+00:00,en,9
paige_miz,0,77,2014-10-14 16:26:04+00:00,en,19
ViiiicTo0r,6,101,2010-01-26 17:22:01+00:00,en,17
JuSpytoon,3,1482,2016-08-07 02:04:48+00:00,en,40
BruceFbruce09,0,230,2013-09-15 02:31:16+00:00,en,9
EpicSabby,1,114,2009-04-29 20:54:46+00:00,en,12
cream6981,1,78,2012-06-12 20:36:32+00:00,en,7
Princekimvan,2,1219,2011-02-11 08:28:17+00:00,en,32
romian82,2,75,2011-04-17 20:47:19+00:00,en,6
tchelo_dias,0,185,2012-01-19 02:57:13+00:00,pt,10
tongueman33,26,383,2012-01-08 20:31:26+00:00,en,169
micdanz,5,154,2009-02-09 01:29:40+00:00,en,13
sj_wills,6,1654,2013-12-17 22:51:01+00:00,en,45
val_cw,35,2055,2014-05-21 20:42:30+00:00,en,47
ReSourceBeats,4,499,2013-05-22 18:06:10+00:00,en,15
dylanistic,3,363,2009-08-22 16:35:18+00:00,en,45
NonyaBu54254763,0,131,2017-05-23 15:13:40+00:00,en,8
ububu3,1,1704,2012-02-29 10:50:01+00:00,ja,28
wdever,28,2118,2009-04-02 13:56:12+00:00,en,157
euqueriomar,2,79,2012-03-02 04:37:40+00:00,es,1
bigman198989,4,1649,2014-06-18 13:57:15+00:00,en,26
_9156458336312,1,53,2012-03-05 12:17:00+00:00,th,1
1976Gaspar,0,123,2011-11-26 10:28:04+00:00,pt,6
RikaDark7rd,1,1046,2013-02-21 23:37:23+00:00,en,28
152004Alejo,0,104,2015-09-28 15:18:31+00:00,es,8
vionadaisy29,4,294,2014-01-08 05:16:19+00:00,en,5
jib_jab_quiz,4,810,2009-04-08 10:46:58+00:00,en,40
Ssunny88623,2,347,2011-07-18 04:00:57+00:00,ko,13
xamen,1,60,2009-04-02 10:36:07+00:00,en,6
Fluxei,3,157,2013-12-27 07:14:13+00:00,en,13
SteinmetzClara,4,121,2011-10-18 10:10:21+00:00,de,12
charlottenoordz,3,1307,2012-11-19 09:55:17+00:00,nl,48
ElisabethDvorak,0,145,2011-10-11 21:35:23+00:00,en,10
KKajers,0,88,2011-03-27 21:30:24+00:00,en,2
ortegacots,0,119,2013-12-16 07:32:10+00:00,en,12
Gameboo_,4,1543,2014-01-03 00:57:37+00:00,en,45
NivethaSara,11,146,2011-08-10 04:22:51+00:00,en,10
dead4me,0,168,2010-08-25 13:34:57+00:00,en,9
joshalishis,3,579,2010-08-26 01:51:33+00:00,en,15
madheadmatthews,1,1399,2011-02-11 07:44:35+00:00,en,13
gelvanebruno,1,171,2009-08-12 23:09:50+00:00,en,5
CherylXiong,1,197,2011-08-07 02:43:45+00:00,en,4
TedHajicek,3,575,2011-06-16 22:19:02+00:00,en,76
hendrigitaris,3,736,2012-01-16 05:31:12+00:00,id,20
Tadsaneewan,0,194,2009-12-07 07:00:32+00:00,en,6
janlovemon,0,101,2010-07-17 13:46:05+00:00,en,3
ababa111112,3,1123,2014-05-04 10:34:40+00:00,ja,149
IchLiebDich2,1,1530,2012-03-17 08:44:57+00:00,de,52
raulsilvamuoz,0,68,2013-08-31 17:40:12+00:00,es,2
Vero_Calatayud,6,145,2012-05-22 13:36:09+00:00,es,4
jquelinDwight,0,180,2014-08-30 20:38:00+00:00,en,6
hope_wang,2,190,2009-08-23 15:19:34+00:00,en,15
Channa93,1,40,2010-09-12 16:17:54+00:00,en,4
760635ddb215445,3,376,2014-06-08 05:25:56+00:00,id,13
GonzolezRodrigo,2,210,2015-05-21 01:00:52+00:00,en,3
ellencristian10,6,287,2012-03-08 17:44:21+00:00,pt,12
Julia_webbs,11,58,2010-12-17 10:39:38+00:00,en,3
AndreaAraucoMel,7,353,2011-11-08 00:05:53+00:00,es,2
ShahedA02118196,2,1296,2012-11-03 18:48:59+00:00,en,31
ztk1212,1,75,2012-12-19 21:42:10+00:00,en,1
lipop2,6,1099,2010-06-29 22:17:29+00:00,es,34
odb1031,22,386,2009-09-22 22:38:31+00:00,en,95
fernandezlaw,7,1396,2009-02-24 04:24:41+00:00,en,36
fanyelectro,0,206,2010-06-22 22:29:38+00:00,es,1
droreme,15,1885,2011-10-05 18:10:34+00:00,en,113
crockersboss,0,62,2011-11-21 18:37:45+00:00,en,1
XChanellle,0,169,2011-01-31 19:04:18+00:00,fr,12
liza_hena,1,69,2011-06-16 01:54:27+00:00,es,1
JCalvein,0,298,2014-03-21 00:05:46+00:00,en,9
AskhaarY,6,1098,2014-11-08 12:12:19+00:00,en-gb,13
_itxi,2,300,2011-12-02 03:22:55+00:00,es,5
JUSTaDREAM256,5,1267,2011-03-16 20:36:28+00:00,de,34
gianmyk,1,1211,2012-06-24 13:06:28+00:00,en,39
nankyokuseip,1,224,2010-01-08 22:10:43+00:00,en,13
Xaer10,6,1331,2010-04-21 13:17:21+00:00,es,47
JordanVesselino,4,220,2011-09-02 13:43:49+00:00,en,12
annamarkos,0,75,2010-11-28 10:49:33+00:00,en,7
jamieking20,5,1606,2012-03-20 22:28:30+00:00,en,15
SANDRA14684,2,1118,2010-12-25 14:30:14+00:00,en,47
kcarinaconger,0,596,2015-04-23 20:52:27+00:00,en,26
kriskooo1989,2,618,2012-04-26 22:25:41+00:00,en,19
javiermacazani,0,45,2010-12-30 07:18:40+00:00,en,1
harleyjeffries,1,325,2011-06-07 15:43:56+00:00,en,17
blasterdude2,9,1822,2011-09-08 01:18:53+00:00,en,17
MonsterKiX,0,184,2011-03-28 21:25:11+00:00,en,21
GiuLady,2,152,2010-10-06 16:45:24+00:00,en,27
hoob32,1,759,2010-11-18 22:43:20+00:00,es,18
TeresaVeltri,14,259,2013-08-26 04:31:00+00:00,en,7
katymora22,0,174,2011-03-17 17:39:37+00:00,es,15
juleeeeez1985,1,114,2013-10-20 23:49:55+00:00,en,1
zarul_amy,1,144,2010-08-09 17:23:05+00:00,en,4
kevinvale06,0,132,2011-02-25 16:26:09+00:00,es,8
michaelbender63,1,1019,2013-11-06 03:44:43+00:00,en,24
NathaniaY,2,253,2009-08-17 10:15:16+00:00,en,23
MauroVassallo,14,89,2011-03-22 22:08:16+00:00,pt,12
ortegam768,5,1215,2012-05-13 17:40:27+00:00,en,49
cindysteven2001,3,1304,2011-04-27 19:46:34+00:00,fr,64
MichaelMcInnes7,1,376,2013-08-11 15:59:53+00:00,en,25
LukeFatherley,5,335,2011-07-24 20:52:50+00:00,en,10
tereportilla,10,290,2010-09-29 02:20:25+00:00,en,12
touchmyfeeet,1,116,2011-09-18 06:42:42+00:00,en,6
NuralievHalim,1,298,2014-06-14 21:18:09+00:00,en,8
randymular,1,189,2013-01-05 10:35:50+00:00,en,10
Erdal_067,3,1224,2013-01-22 15:13:20+00:00,tr,28
DecadencePoint,24,1868,2009-04-13 00:50:50+00:00,en,46
maliciuspoet,1,161,2010-01-23 21:48:23+00:00,it,8
CarriOsborn,7,1505,2012-02-24 15:04:37+00:00,en,59
ginaluster,3,1594,2011-08-23 03:40:57+00:00,en,78
RubenFe06858623,1,587,2014-03-13 21:48:39+00:00,de,31
jenny_lesmana,0,198,2013-05-10 01:30:22+00:00,en,83
jimtex001,2,184,2011-10-20 08:20:39+00:00,en,11
monkey11kenzie,0,185,2009-11-20 03:34:12+00:00,en,15
i_love_taren,2,106,2011-11-24 03:06:34+00:00,en,3
VivlinB,0,86,2010-10-23 04:56:15+00:00,en,2
fmontlauren,4,211,2012-09-06 15:38:59+00:00,pt,19
fabianofalbo,10,394,2011-01-17 22:26:52+00:00,en,18
rosacasaletti,4,407,2012-03-02 16:23:37+00:00,it,13
CatherineGauthi,2,258,2011-08-23 23:00:14+00:00,fr,11
zulbea34,5,416,2011-02-23 17:38:54+00:00,es,16
sigfridryrvik,2,1251,2011-08-07 18:17:53+00:00,en,9
M_A_C_C,4,253,2009-05-05 11:42:44+00:00,en,9
KHORSHEDRASUL,2,1499,2013-04-18 10:50:22+00:00,fa,58
SriNovaliani,188,1006,2011-11-17 03:48:56+00:00,en,1338
Haillixox,4,213,2009-07-21 22:18:51+00:00,en,7
ailfewfe,1,167,2011-10-18 18:11:34+00:00,es,16
Ertugrulcetin1,2,1167,2012-01-27 09:02:32+00:00,tr,38
carolmello_1503,2,312,2012-03-21 20:25:50+00:00,pt,6
ChloRatcliffe,376,3966,2012-06-01 06:42:08+00:00,en,647
paulohhoffmann,3,1362,2011-05-02 15:14:44+00:00,en,47
jallee55,3,944,2017-05-04 11:32:52+00:00,en,35
LamondYah,6,1491,2012-04-12 21:25:44+00:00,en,62
nkule34814391,6,1029,2013-07-11 22:26:29+00:00,en,56
momfurno,23,340,2013-05-04 01:56:04+00:00,en,777
Sriharsha97,6,1317,2011-06-01 17:12:36+00:00,en,52
usmcmgy,0,128,2010-04-09 01:47:23+00:00,en,4
Cristtiiiii,0,178,2011-02-23 18:05:44+00:00,es,12
Stephgirlx,3,90,2010-10-24 10:12:03+00:00,en,22
juanpalafoxxx,7,610,2011-07-27 22:31:02+00:00,es,84
GiovannaJessen,1,165,2011-07-02 07:31:13+00:00,en,4
xo0neamorexo,15,2296,2009-06-17 21:00:15+00:00,en,86
dina636,1,165,2010-08-28 08:03:52+00:00,en,11
nsbenaway,0,62,2013-04-24 12:59:32+00:00,en,2
randome90210,0,63,2012-07-22 04:54:28+00:00,en,8
Fatman396Daniel,2,341,2013-04-14 04:36:09+00:00,en,18
ysagi63,2,263,2010-06-08 04:12:18+00:00,ko,12
neil121212,8,1083,2011-09-30 09:03:28+00:00,en,55
hanksmother,6,557,2009-08-10 18:34:13+00:00,en,21
ponstad51,9,873,2012-08-29 02:41:55+00:00,en,30
ooTheTCoo,2,46,2011-02-06 19:57:09+00:00,it,3
KimKyoungEun,20,1853,2010-01-17 11:36:28+00:00,en,42
PGFlasher,0,146,2011-02-27 06:42:10+00:00,en,13
Joriquel,7,252,2009-10-08 20:44:48+00:00,en,9
Roberghson,2,135,2009-09-20 01:28:59+00:00,en,24
kansas_gurl,0,82,2009-07-02 15:23:23+00:00,en,17
Sweetlady341976,0,77,2011-10-04 17:54:33+00:00,en,4
Xandysamp,7,253,2010-09-18 01:49:55+00:00,en,13
nuna_2008,1,174,2012-06-23 14:06:00+00:00,en,4
alidemirkan1,4,1288,2011-06-10 17:26:37+00:00,tr,432
raul_anton,0,176,2009-08-15 18:34:51+00:00,es,6
sklee481,0,189,2014-02-16 04:23:35+00:00,en,10
deetcbailey,1,114,2011-07-26 02:46:06+00:00,en,6
My_head_says,0,403,2010-12-08 00:24:10+00:00,en,8
ardsuk,0,65,2010-12-01 02:05:12+00:00,en,3
epickid29,1,362,2011-11-21 00:01:07+00:00,en,9
veles_j,8,460,2012-12-11 01:57:05+00:00,en,19
gimmo2,1,137,2012-08-06 14:22:40+00:00,en,4
MaryAnnJie,2,261,2010-01-11 06:36:50+00:00,en,9
bigmaa312,0,309,2014-01-04 08:06:52+00:00,en,8
ch3ko_0,1,67,2012-02-20 02:15:26+00:00,es,6
meninakc,1,153,2009-10-28 15:49:57+00:00,en,8
F3rl1nFerlin,0,198,2012-08-12 18:22:32+00:00,en,7
edche07,0,278,2010-02-27 14:20:09+00:00,en,5
maal1955,7,60,2010-03-28 15:03:37+00:00,en,1
Iguatunet,53,594,2009-02-12 01:47:43+00:00,en,81
ixijungixi,12,1591,2011-02-21 21:28:42+00:00,en,130
Girlbal69,5,1582,2014-12-07 20:33:31+00:00,fr,79
CIS_MmeSevilla,16,501,2015-01-21 03:39:53+00:00,en,71
mmikac13,0,161,2009-01-18 16:40:37+00:00,en,40
elliemulia,0,281,2013-06-02 12:18:41+00:00,en,26
Lixiiiiii,0,175,2010-09-09 00:34:37+00:00,en,15
luis6409,21,705,2011-05-01 16:15:26+00:00,en,91
breann4413,20,322,2012-03-13 07:54:43+00:00,en,19
Touette,3,1446,2011-10-24 20:29:39+00:00,fr,63
lha_zamora,0,177,2012-02-18 15:30:49+00:00,fr,8
drewbball22,1,1299,2012-06-30 08:11:58+00:00,en,63
Etienne79310,34,2187,2010-06-29 16:08:11+00:00,fr,70
KylieStarz,2,120,2011-03-02 17:51:26+00:00,en,7
harveyorr,0,259,2013-01-09 03:56:01+00:00,en,4
cuky26,0,163,2010-06-17 23:28:57+00:00,es,7
gemmie1990,8,1078,2009-05-06 19:38:27+00:00,en,54
leticiadomdc,2,59,2010-08-03 17:18:22+00:00,en,3
laingpaul35,2,1257,2013-02-18 10:00:03+00:00,en,47
KlaireChilders,218,511,2012-07-28 04:45:56+00:00,en,265
triciahub67,0,208,2014-02-11 18:17:59+00:00,en,6
ChazCassell,1,190,2012-03-17 00:21:42+00:00,en,4
MaciekEs,1,209,2010-10-16 16:21:18+00:00,en,8
yellowfingerdub,3,480,2009-12-01 16:51:25+00:00,en,9
bebolattay,0,344,2009-04-17 01:32:27+00:00,en,7
Camila270800408,1,137,2015-09-24 23:08:52+00:00,es,6
RamsVerma34,0,64,2012-09-22 10:39:04+00:00,en,1
Michelle_Falkus,0,150,2014-01-25 07:54:55+00:00,nl,10
VMcEvoy1,7,1619,2011-11-27 21:59:22+00:00,en,90
Hicham48689969,0,140,2013-01-29 16:15:03+00:00,fr,8
Beeleencitah,4,160,2010-08-20 01:14:15+00:00,es,15
kleinjulchen03,3,1385,2009-06-21 16:59:51+00:00,en,59
RyanAverySutton,2,73,2012-02-08 06:47:49+00:00,en,7
BoughtonOliver,0,38,2012-05-05 11:56:14+00:00,en,9
CordoAlvaro,0,330,2014-12-25 09:46:01+00:00,en,19
kolleremilien,4,1626,2012-05-27 19:56:23+00:00,fr,87
maraghna59,3,263,2013-11-26 08:20:41+00:00,fr,9
Leonardo_Bispo,22,460,2010-06-07 00:48:28+00:00,pt,51
Seanferreira,104,554,2010-10-21 02:51:08+00:00,en,826
yir889,0,78,2014-02-25 06:36:08+00:00,en,2
Dragonasul86,1,881,2012-02-10 16:19:43+00:00,en,26
MarkP39,0,124,2011-09-20 19:13:13+00:00,en,10
LadyV6661,0,180,2013-07-18 14:30:38+00:00,en,17
SBowman03,5,156,2013-02-08 03:13:14+00:00,en,3
shortandlovely,9,1682,2011-04-12 03:02:49+00:00,en,63
Sukhamta,2,258,2010-11-26 14:33:29+00:00,en,16
Gustavo_2_0_1_0,0,132,2010-10-20 19:32:54+00:00,en,29
martyna00234,3,781,2011-08-22 09:33:57+00:00,pl,30
64Turbulanss,3,1077,2013-03-26 21:18:42+00:00,tr,32
primetime_kiddd,4,274,2012-12-07 02:39:17+00:00,en,9
tanyajones00,3,562,2011-04-14 07:49:57+00:00,en,33
BLR2099,0,253,2013-11-25 07:12:31+00:00,en,21
8sa_ki8,9,1711,2012-04-14 15:42:42+00:00,ja,17
ItsLILlexy1999,35,416,2012-06-16 07:05:40+00:00,en,14
CorumLuCENK,2,134,2013-07-09 09:21:57+00:00,tr,12
Canefisp,3,494,2011-04-20 22:28:05+00:00,en,66
RamseyDanyel,2,1152,2013-11-09 23:01:49+00:00,en,55
lark_alex,0,158,2012-08-26 16:57:11+00:00,en,44
Isabelacastro9,1,323,2011-11-26 13:54:54+00:00,pt,18
eclectikmusik,0,222,2012-08-30 10:26:00+00:00,en,7
Shivani_Bella,212,400,2012-07-13 07:41:50+00:00,en,820
iamkeshiee,3,1128,2013-10-15 17:43:56+00:00,en,463
h93fu63,0,114,2012-05-30 10:12:42+00:00,zh-tw,7
ludocar19,0,73,2012-06-21 12:29:36+00:00,fr,4
AtaluaMapuTalat,1,147,2011-08-26 10:20:45+00:00,en,17
toma2217,14,1815,2016-03-30 15:38:37+00:00,ja,15
Thakydct,5,121,2011-01-29 03:05:57+00:00,en,8
grilinho_gato,2,111,2009-10-05 19:04:02+00:00,en,3
deathjhake,1,476,2013-02-02 05:53:10+00:00,en,17
Cz26Cz,1,114,2014-08-05 12:09:14+00:00,cs,6
Jc2382,5,89,2011-06-07 01:23:47+00:00,en,4
JamesSponder,1,136,2012-05-15 11:39:06+00:00,en,2
patAtola,3,199,2009-05-05 19:20:42+00:00,en,15
84MCSSKyle,13,498,2011-10-28 17:21:34+00:00,en,27
rachiebabie1985,23,747,2013-06-05 18:29:12+00:00,en,51
valhax,8,163,2009-10-21 21:42:16+00:00,en,11
Jessimica17,21,351,2009-09-13 07:35:36+00:00,en,42
fa12jo,18,355,2011-08-29 21:00:25+00:00,en,7
Tiny4sho,2,83,2010-11-28 23:50:42+00:00,en,6
felipeadolar,2,311,2009-12-12 19:21:46+00:00,en,10
RickySavage7,2,1435,2014-04-02 18:34:46+00:00,en,56
LEE_dasom,9,312,2010-10-28 06:00:49+00:00,en,46
TarangoGtarango,0,89,2015-01-08 01:50:58+00:00,en,1
Missy_702,5,447,2009-05-15 00:37:35+00:00,en,11
61910AandJ,1,1334,2010-10-18 01:11:30+00:00,en,66
summerlove87,2,240,2009-05-19 04:42:51+00:00,en,8
Damightycupcake,3,1111,2011-11-30 23:55:12+00:00,en,46
Igor_Perepelov,5,1386,2011-01-13 20:30:01+00:00,en,80
y_mtak,2,1086,2011-08-23 12:24:06+00:00,en,34
McOlmuyoMu,0,178,2015-09-04 13:18:57+00:00,tr,8
wildamyj,1,43,2010-12-09 12:28:05+00:00,en,7
SergeStolar,1,112,2014-01-20 13:45:01+00:00,fr,3
ImColala,38,797,2011-02-19 05:51:06+00:00,en,71
ICEGOODno,0,65,2012-01-31 12:12:02+00:00,zh-tw,3
PaulinaGallardo,17,350,2010-02-03 14:35:16+00:00,en,6
orbendriam,1,635,2011-01-08 22:04:02+00:00,en,14
juelyana_rafiq,10,1450,2011-01-16 10:07:28+00:00,en,19
Katta11,3,157,2009-05-06 09:16:40+00:00,en,4
dgaspel,5,2483,2009-10-17 00:57:22+00:00,en,63
manmagon,20,1917,2010-04-16 04:03:45+00:00,ja,19
BraveArmyWife,2,141,2013-08-02 00:30:31+00:00,en,2
lacbk77,8,145,2011-12-12 02:46:53+00:00,en,16
dlynnloxx,5,1740,2011-01-08 08:27:13+00:00,en,38
markanthonymfor,1,481,2012-01-21 05:46:08+00:00,en,17
BestOneCl1pEdit,0,261,2013-05-15 16:00:46+00:00,en,23
IndianaKnight,2,186,2011-04-28 07:54:40+00:00,en,10
BelenGaete2,0,114,2012-05-06 00:45:08+00:00,es,18
M0fuck3r,4,1430,2009-03-13 11:51:37+00:00,en,52
DEWAYNEWRlGHT,16,201,2012-11-30 15:43:08+00:00,en,56
williamjwilson,4,748,2010-01-06 03:32:12+00:00,en,91
Freddy7503,1,132,2012-07-02 16:32:56+00:00,en,17
30ff380751e64c1,43,2189,2014-04-28 01:10:16+00:00,en,25
Esme18hotpink,4,1260,2011-03-09 21:37:36+00:00,en,39
mimosamak,0,448,2012-12-20 12:57:53+00:00,fr,12
sbirceadenisa,0,179,2013-07-21 11:17:42+00:00,en,14
BihXD,0,176,2010-01-06 19:56:14+00:00,en,16
saadmujeeb,2,503,2010-02-15 20:28:00+00:00,en,9
ir_ska,1,224,2012-05-01 14:56:39+00:00,en,12
IgorAlex2,0,163,2011-06-30 22:32:31+00:00,pt,15
Roxy13111,1,165,2011-02-24 23:29:39+00:00,es,18
JuliaRetnawati,0,197,2013-03-04 17:40:11+00:00,en,6
meanbutterbean,2,115,2009-04-07 20:04:31+00:00,en,4
AlejandroBaller,6,391,2012-11-28 21:17:11+00:00,en,5
comerdna,0,77,2013-03-08 14:04:16+00:00,zh-tw,2
HoPatryk,1,1064,2016-10-30 14:42:08+00:00,pl,56
mypetcake,2,922,2013-09-26 08:28:13+00:00,en,32
maddisonjanice,0,117,2010-01-19 22:59:47+00:00,en,7
ahmedyofi,6,2378,2013-05-02 02:31:29+00:00,en,133
monaasil,2,217,2012-11-05 19:29:20+00:00,en,3
samiouquilove,0,227,2013-12-04 02:38:52+00:00,fr,28
dopezonecorp,0,39,2011-01-17 06:14:43+00:00,en,3
DieselYahoo,10,424,2012-09-23 20:04:48+00:00,en,11
doi42,10,1778,2012-01-24 06:12:04+00:00,ja,33
ainietan1,1,194,2012-03-20 10:38:48+00:00,en,8
MostHat3d974,2,327,2011-05-04 21:34:42+00:00,en,27
hashokahashoka,0,110,2011-03-06 21:04:39+00:00,en,4
fayeharris50,0,227,2012-11-04 15:18:36+00:00,en,23
ritsu201,11,2709,2010-06-29 23:36:18+00:00,en,44
Stet11,41,323,2012-01-12 19:34:10+00:00,en,68
still4everyoung,9,506,2012-02-12 04:54:34+00:00,en,13
somkey11779,0,73,2012-03-30 15:45:31+00:00,en,1
PoonScrape13,14,92,2009-04-07 06:25:27+00:00,en,11
morgprincess,8,2042,2014-10-15 13:38:46+00:00,en,57
BEST_63,7,209,2010-11-20 20:58:54+00:00,en,10
qwertiup,0,226,2010-12-04 23:07:34+00:00,es,10
jasoncarter90,2,89,2013-06-10 21:33:44+00:00,fr,8
mockmock803,3,2599,2010-01-21 00:21:17+00:00,en,58
hvacwork_59,1,95,2013-01-22 18:32:17+00:00,en,24
SeanEaston,3,1152,2010-02-25 06:39:18+00:00,en,63
Qalqalcho,0,133,2011-03-11 21:06:47+00:00,en,11
mastermatheus20,2,227,2010-06-05 16:35:49+00:00,en,38
_0132193078533,3,1424,2012-03-19 15:50:09+00:00,ru,60
LarryBalfour,0,198,2011-09-19 01:48:13+00:00,en,10
JesusAvila19,1,108,2011-09-07 01:28:44+00:00,es,7
gillybum1967,10,1908,2010-10-14 21:51:43+00:00,en,21
ze_kky,4,1901,2009-06-22 06:02:59+00:00,ja,19
873hser,0,218,2010-11-14 19:44:56+00:00,en,4
mariopurnom,0,112,2011-12-07 09:41:37+00:00,fr,4
neuffer_joanne,1,84,2015-02-02 18:53:24+00:00,en,6
sophieazevedo,0,250,2010-08-12 20:46:42+00:00,en,7
sandeepkumar77,0,75,2010-12-03 08:14:51+00:00,en,2
Phourtunate04,1,949,2012-04-17 12:10:47+00:00,en,5
fernan5659,2,1421,2013-01-04 19:06:06+00:00,es,38
kain42292,7,927,2015-04-06 12:11:24+00:00,en,61
shellski27,1,93,2014-02-10 17:59:02+00:00,en,3
russell91cook,0,96,2011-11-20 13:20:14+00:00,en,19
Irdrigas,4,1304,2014-03-15 10:05:52+00:00,pl,62
zukaoye89,2,241,2010-06-18 04:51:23+00:00,ja,22
5150gutta,0,80,2011-02-06 06:50:48+00:00,en,6
huaimin0,1,1094,2015-04-23 22:32:36+00:00,en,63
KekegStar,10,1178,2009-10-02 23:03:03+00:00,en,51
abdullahsaeed88,1,183,2012-08-06 01:12:55+00:00,en,16
danieldaninanan,0,42,2011-06-09 23:54:31+00:00,en,2
Fon02354,3,142,2012-03-05 01:34:57+00:00,en,5
BgSalokin,1,216,2011-05-18 20:51:13+00:00,es,6
Donizetttee,0,193,2010-05-16 14:36:21+00:00,en,7
aprilawless,3,352,2008-06-16 13:01:46+00:00,en,11
Hannah18118834,16,170,2014-04-30 09:18:50+00:00,en,9
maree6684,3,685,2011-03-11 14:44:58+00:00,en,11
Maria_ClaraDals,9,232,2009-08-07 12:43:29+00:00,en,3
dean_benoit,0,244,2013-08-11 22:49:48+00:00,en,13
